topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,top_3_accuracy,top_5_accuracy,fuzzy_similarity,semantic_similarity,mrr
topic-2570,central banks,monetary authority,llm_expansion_retrieval_llama3.2_3b_full,monetary authority,"[""monetary authority"", ""financial systems"", ""international financial institution"", ""regulatory law"", ""institutions""]",5,0.6706535816192627,True,True,True,True,1.0,0.9999999403953552,1.0
topic-6302,China,People's Republic of China,llm_expansion_retrieval_llama3.2_3b_full,People's Republic of China,"[""People's Republic of China"", ""East Europe"", ""Regional language and society"", ""Marxism"", ""Sub-Saharan region""]",5,0.7476599216461182,True,True,True,True,1.0,1.0,1.0
topic-12461,surgery,surgical procedure,llm_expansion_retrieval_llama3.2_3b_full,surgical procedure,"[""surgical procedure"", ""legal procedure"", ""recollection"", ""assistance"", ""operational analysis""]",5,0.6056914329528809,True,True,True,True,1.0,1.0,1.0
topic-11383,Christian creed,Christian statement of belief,llm_expansion_retrieval_llama3.2_3b_full,faith,"[""faith"", ""doctrine"", ""Christian statement of belief"", ""modern theological themes"", ""faith-based communication""]",5,0.6920199394226074,False,True,True,True,1.0,0.9999998807907104,0.3333333333333333
topic-4242,christian philosophy,Christian worldview,llm_expansion_retrieval_llama3.2_3b_full,applied theology,"[""applied theology"", ""faith-based communication"", ""theological literature"", ""faith-based groups"", ""religious philosophy""]",5,0.7783138751983643,False,False,False,False,0.3414634146341463,0.6448829174041748,0.0
topic-2304,christian liturgy,Christian worship,llm_expansion_retrieval_llama3.2_3b_full,Christian worship,"[""Christian worship"", ""current liturgical practice"", ""liturgical theology"", ""ritual analysis"", ""modern worship""]",5,0.7500438690185547,True,True,True,True,1.0,1.0,1.0
topic-16544,Christianity and Culture,Christian cultural studies,llm_expansion_retrieval_llama3.2_3b_full,Christian cultural studies,"[""Christian cultural studies"", ""cross-cultural theology"", ""faith"", ""applied theology"", ""religious studies""]",5,0.8237392902374268,True,True,True,True,1.0,1.0,1.0
topic-181,chronic heart failure,persistent heart failure,llm_expansion_retrieval_llama3.2_3b_full,persistent heart failure,"[""persistent heart failure"", ""cardiovascular diseases"", ""long-term illnesses"", ""well-being after cardiovascular diseases"", ""end-of-life care""]",5,0.737236738204956,True,True,True,True,1.0,1.0000001192092896,1.0
topic-17142,chronic diseases,long-term illnesses,llm_expansion_retrieval_llama3.2_3b_full,long-term illnesses,"[""long-term illnesses"", ""health policy"", ""psychological disorders"", ""work-related illnesses"", ""health psychology""]",5,0.7373454570770264,True,True,True,True,1.0,1.0,1.0
topic-2577,civil society,civic community,llm_expansion_retrieval_llama3.2_3b_full,civic community,"[""civic community"", ""non-profit management"", ""charitable sector"", ""charitable organizations"", ""government sector""]",5,0.6797304153442383,True,True,True,True,1.0,1.0,1.0
topic-2582,cognition,mental processes,llm_expansion_retrieval_llama3.2_3b_full,awareness,"[""awareness"", ""self-awareness"", ""sight perception"", ""hearing perception"", ""sensory awareness""]",5,0.6150119304656982,False,False,False,False,0.4242424242424242,0.4282141923904419,0.0
topic-4240,cognitive linguistics,language cognition,llm_expansion_retrieval_llama3.2_3b_full,psycholinguistics,"[""psycholinguistics"", ""language cognition"", ""language processing systems"", ""cognitive psychology"", ""mental science""]",5,0.7402961254119873,False,True,True,True,1.0,0.9999999403953552,0.5
topic-1936,cognitive neuropsychology,neurocognitive psychology,llm_expansion_retrieval_llama3.2_3b_full,mental processes,"[""mental processes"", ""cognitive psychology"", ""neurocognitive psychology"", ""cognitive studies"", ""brain-behavior science""]",5,0.7630441188812256,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-6681,cognitive processes,mental processes,llm_expansion_retrieval_llama3.2_3b_full,brain-behavior science,"[""brain-behavior science"", ""mental processes"", ""physiological psychology"", ""theoretical psychology"", ""mental science""]",5,0.6763911247253418,False,True,True,True,1.0,1.0,0.5
topic-2584,cognitive science,cognitive studies,llm_expansion_retrieval_llama3.2_3b_full,computational modeling,"[""computational modeling"", ""information processing"", ""computational models"", ""machine intelligence"", ""cognitive psychology""]",5,0.6996877193450928,False,False,False,False,0.5945945945945945,0.8361703157424927,0.0
topic-6141,collective labour agreements,union contracts,llm_expansion_retrieval_llama3.2_3b_full,union contracts,"[""union contracts"", ""contract law"", ""employment law"", ""labor unions"", ""employment policy""]",5,0.7379665374755859,True,True,True,True,1.0,1.0000001192092896,1.0
topic-8941,coma,unconscious state,llm_expansion_retrieval_llama3.2_3b_full,unconscious state,"[""unconscious state"", ""brain injury"", ""brain bleed"", ""end-of-life care"", ""mercy killing""]",5,0.6837975978851318,True,True,True,True,1.0,1.0000001192092896,1.0
topic-13041,work-family confict,work-life conflict,llm_expansion_retrieval_llama3.2_3b_full,work-life conflict,"[""work-life conflict"", ""work-life balance"", ""professional ethics"", ""obligation of care"", ""quality of worklife""]",5,0.723289966583252,True,True,True,True,1.0,1.0,1.0
topic-2585,combinatorics,combinatorial mathematics,llm_expansion_retrieval_llama3.2_3b_full,combinatorial mathematics,"[""combinatorial mathematics"", ""mathematical foundations"", ""computational mathematics"", ""statistical mathematics"", ""constructivist mathematics""]",5,0.786229133605957,True,True,True,True,1.0,1.0,1.0
topic-1361,communication,information exchange,llm_expansion_retrieval_llama3.2_3b_full,group interactions,"[""group interactions"", ""interfaith dialogue"", ""textual interaction"", ""simplification"", ""information exchange""]",5,0.5816411972045898,False,True,False,True,1.0,1.000000238418579,0.2
topic-1364,communication skills,interpersonal skills,llm_expansion_retrieval_llama3.2_3b_full,interpersonal skills,"[""interpersonal skills"", ""interpersonal psychology"", ""collaborative work"", ""interpersonal process"", ""speech""]",5,0.6793191432952881,True,True,True,True,1.0,1.0,1.0
topic-10421,communitarianism,Community-based philosophy,llm_expansion_retrieval_llama3.2_3b_full,social unity,"[""social unity"", ""social ethics"", ""corporate ethics"", ""Cooperation"", ""Community-based philosophy""]",5,0.6861603260040283,False,True,False,True,1.0,1.0000001192092896,0.2
topic-16003,Competence development,Capability development,llm_expansion_retrieval_llama3.2_3b_full,skill development,"[""skill development"", ""skills training"", ""development"", ""organizational growth"", ""talent development""]",5,0.6453225612640381,False,False,False,False,0.75,0.6208651065826416,0.0
topic-2591,competition,rivalry,llm_expansion_retrieval_llama3.2_3b_full,rivalry,"[""rivalry"", ""ethnic groups"", ""disputes"", ""diversity"", ""minority cultures""]",5,0.6042389869689941,True,True,True,True,1.0,0.9999999403953552,1.0
topic-11944,computational semantics,machine semantics,llm_expansion_retrieval_llama3.2_3b_full,computational linguistics,"[""computational linguistics"", ""practical linguistics"", ""language learning"", ""social linguistics"", ""language processing systems""]",5,0.7324047088623047,False,False,False,False,0.4761904761904761,0.5920535326004028,0.0
topic-1368,computer crime,cybercrime,llm_expansion_retrieval_llama3.2_3b_full,cybercrime,"[""cybercrime"", ""cyberspace"", ""technology oversight"", ""tech ethics"", ""cyber culture""]",5,0.6822528839111328,True,True,True,True,1.0,1.0000001192092896,1.0
topic-5801,computer linguistics,computational linguistics,llm_expansion_retrieval_llama3.2_3b_full,information processing,"[""information processing"", ""computational linguistics"", ""machine intelligence"", ""practical linguistics"", ""social linguistics""]",5,0.6950886249542236,False,True,True,True,1.0,1.0,0.5
topic-2596,computer models,computational models,llm_expansion_retrieval_llama3.2_3b_full,computational models,"[""computational models"", ""computational modeling"", ""simulation"", ""statistical techniques"", ""statistical mathematics""]",5,0.7229149341583252,True,True,True,True,1.0,1.0,1.0
topic-2598,computer simulation,computational modeling,llm_expansion_retrieval_llama3.2_3b_full,computational modeling,"[""computational modeling"", ""computational models"", ""computational mathematics"", ""Systems modeling"", ""three-part model""]",5,0.6502971649169922,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1372,computer systems,computing systems,llm_expansion_retrieval_llama3.2_3b_full,information technology,"[""information technology"", ""computing systems"", ""information systems management"", ""information and communication technology"", ""collaborative information systems""]",5,0.6899981498718262,False,True,True,True,1.0,1.0000001192092896,0.5
topic-8021,mediation,conflict resolution,llm_expansion_retrieval_llama3.2_3b_full,dispute resolution,"[""dispute resolution"", ""dispute arbitration"", ""conflict resolution"", ""negotiation"", ""disputes""]",5,0.687208890914917,False,True,True,True,1.0,1.000000238418579,0.3333333333333333
topic-2110,conflicts,disputes,llm_expansion_retrieval_llama3.2_3b_full,disputes,"[""disputes"", ""tension"", ""dispute resolution"", ""dispute arbitration"", ""conflict resolution""]",5,0.6407277584075928,True,True,True,True,1.0,1.0,1.0
topic-1376,constitutional law,fundamental law,llm_expansion_retrieval_llama3.2_3b_full,jurisprudence,"[""jurisprudence"", ""authority"", ""financial regulation"", ""regulatory law"", ""history of constitutional law""]",5,0.7197682857513428,False,False,False,False,0.5142857142857142,0.4463057816028595,0.0
topic-1377,constitutional law history,history of constitutional law,llm_expansion_retrieval_llama3.2_3b_full,history of constitutional law,"[""history of constitutional law"", ""jurisprudence"", ""constitutional challenges"", ""judiciary"", ""Empirical jurisprudence""]",5,0.8855071067810059,True,True,True,True,1.0,1.0,1.0
topic-3790,constitutional issues,constitutional challenges,llm_expansion_retrieval_llama3.2_3b_full,basic rights,"[""basic rights"", ""constitutional challenges"", ""legal philosophy"", ""legal governance"", ""legal theory""]",5,0.6781294345855713,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1378,consumer behaviour,buying behavior,llm_expansion_retrieval_llama3.2_3b_full,consumer psychology,"[""consumer psychology"", ""buying behavior"", ""online retail"", ""behavioral economics"", ""market strategy""]",5,0.6943738460540771,False,True,True,True,1.0,0.9999999403953552,0.5
topic-2617,cooperative information systems,collaborative information systems,llm_expansion_retrieval_llama3.2_3b_full,collaborative work,"[""collaborative work"", ""collaborative systems"", ""collaborative information systems"", ""Collaborative Information Systems Development"", ""software applications""]",5,0.7352347373962402,False,True,True,True,1.0,1.0,0.3333333333333333
topic-2626,cooperative game theory,collaborative game theory,llm_expansion_retrieval_llama3.2_3b_full,collaborative game theory,"[""collaborative game theory"", ""Cooperation"", ""evolving game theory"", ""cooperative learning"", ""strategic interaction theory""]",5,0.7889518737792969,True,True,True,True,1.0,1.0,1.0
topic-9921,coping,stress management,llm_expansion_retrieval_llama3.2_3b_full,personnel management,"[""personnel management"", ""corporate management"", ""IT management"", ""public management"", ""administration""]",5,0.685309648513794,False,False,False,False,0.8,0.4077557325363159,0.0
topic-1383,corporate governance,corporate management,llm_expansion_retrieval_llama3.2_3b_full,organizational structure,"[""organizational structure"", ""corporate management"", ""business administration"", ""administration"", ""governance""]",5,0.6336305141448975,False,True,True,True,1.0,1.000000238418579,0.5
topic-1384,criminology,criminal science,llm_expansion_retrieval_llama3.2_3b_full,penal law,"[""penal law"", ""criminal science"", ""criminal psychology"", ""criminal code"", ""judiciary""]",5,0.6743283271789551,False,True,True,True,1.0,1.000000238418579,0.5
topic-1934,cross-cultural research,intercultural research,llm_expansion_retrieval_llama3.2_3b_full,intercultural research,"[""intercultural research"", ""intercultural research methods"", ""diversity"", ""intercultural psychology"", ""cultural diversity""]",5,0.7055907249450684,True,True,True,True,1.0,1.0,1.0
topic-1386,cross-cultural psychology,intercultural psychology,llm_expansion_retrieval_llama3.2_3b_full,intercultural psychology,"[""intercultural psychology"", ""intercultural research"", ""intercultural research methods"", ""philosophy of psychology"", ""minority cultures""]",5,0.7133023738861084,True,True,True,True,1.0,1.0000001192092896,1.0
topic-8882,cultural heritage,cultural legacy,llm_expansion_retrieval_llama3.2_3b_full,heritage and progress,"[""heritage and progress"", ""cultural practices"", ""religious tradition"", ""cultural economics"", ""sociology of culture""]",5,0.6962049007415771,False,False,False,False,0.6666666666666667,0.6419668793678284,0.0
