topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,recall_at_3,recall_at_5,precision_at_5,mrr,fuzzy_similarity,semantic_similarity,top_3_accuracy,top_5_accuracy
topic-2276,adorno,critical theorist,llm_expansion,theorist,"[""theorist"", ""marxism"", ""marxist"", ""criticality"", ""marxism-leninism""]",5,0.8683147430419922,False,False,False,False,0.0,0.0,0.7142857142857143,0.7185789346694946,False,False
topic-2276,adorno,critical theorist,llm_rerank,Philosopher,"[""Philosopher"", ""Marxist Theorist"", ""Sociologist"", ""Social Critic"", ""Intellectual""]",5,0.9767560958862304,False,False,False,False,0.0,0.0,0.7272727272727273,0.6513336896896362,False,False
topic-2276,adorno,critical theorist,hybrid_fusion,Marxist,"[""Marxist"", ""postmodernist"", ""ideologue"", ""philosopher"", ""sociologist""]",5,2.857402801513672,False,False,False,False,0.0,0.0,0.5,0.4844173491001129,False,False
topic-2276,adorno,critical theorist,mas_base,adonis,"[""adonis"", ""adonic"", ""salerno"", ""adzharia"", ""adonis annua""]",5,1.008883714675903,False,False,False,False,0.0,0.0,0.3478260869565217,0.1800897717475891,False,False
topic-2276,adorno,critical theorist,mas_llm_ranker,Theorist,"[""Theorist"", ""Critic"", ""Philosopher"", ""Sociologist"", ""Marxist""]",5,3.466268301010132,False,False,False,False,0.0,0.0,0.64,0.7144043445587158,False,False
topic-2276,adorno,critical theorist,mas_safe_hybrid,adonis,"[""adonis"", ""adzharia"", ""adesite"", ""ad val"", ""schiaparelli""]",5,4.585811376571655,False,False,False,False,0.0,0.0,0.3478260869565217,0.211487591266632,False,False
topic-2250,africa,Sub-Saharan region,same_term,africa,"[""africa""]",1,2.6226043701171875e-06,False,False,False,False,0.0,0.0,0.25,0.6281067132949829,False,False
topic-2250,africa,Sub-Saharan region,wordnet_direct,,[],0,0.0001370906829833,False,False,False,False,0.0,0.0,0.0,0.1263613402843475,False,False
topic-2250,africa,Sub-Saharan region,embedding_wordnet,african country,"[""african country"", ""black africa"", ""north africa"", ""south africa"", ""west africa""]",5,0.0164647102355957,False,False,False,False,0.0,0.0,0.4242424242424242,0.6569048166275024,False,False
topic-2250,africa,Sub-Saharan region,llm_zero_shot,Continent,"[""Continent"", ""Region"", ""Sub-Saharan"", ""Sahel"", ""Territory""]",5,0.5976808071136475,False,False,False,False,0.0,0.0,0.7586206896551724,0.9231882095336914,False,False
topic-2250,africa,Sub-Saharan region,llm_expansion,black africa,"[""black africa"", ""african country"", ""north africa"", ""african nation"", ""african""]",5,0.8625211715698242,False,False,False,False,0.0,0.0,0.5,0.6569048166275024,False,False
topic-2250,africa,Sub-Saharan region,llm_rerank,Black Africa,"[""Black Africa"", ""African continent"", ""Africana"", ""Sub-Saharan Africa"", ""Neuro-Africa""]",5,1.0697057247161863,False,False,False,False,0.0,0.0,0.7777777777777779,0.9067846536636353,False,False
topic-2250,africa,Sub-Saharan region,hybrid_fusion,Black Africa,"[""Black Africa"", ""West Africa"", ""East Africa"", ""African continent"", ""the African continent""]",5,2.656811475753784,False,False,False,False,0.0,0.0,0.4102564102564102,0.6373764276504517,False,False
topic-2250,africa,Sub-Saharan region,mas_base,Black Africa,"[""Black Africa"", ""north africa"", ""west africa"", ""south africa"", ""african country""]",5,0.9948906898498536,False,False,False,False,0.0,0.0,0.4242424242424242,0.6569048166275024,False,False
topic-2250,africa,Sub-Saharan region,mas_llm_ranker,african,"[""african"", ""sub-saharan africa"", ""african nation"", ""African continent"", ""south african""]",5,3.499593734741211,False,False,False,False,0.0,0.0,0.7777777777777779,0.9067846536636353,False,False
topic-2250,africa,Sub-Saharan region,mas_safe_hybrid,african,"[""african"", ""African continent"", ""african country"", ""black africa"", ""north africa""]",5,3.473947286605835,False,False,False,False,0.0,0.0,0.4242424242424242,0.6569048166275024,False,False
topic-1280,agricultural economy,agricultural economics,same_term,agricultural economy,"[""agricultural economy""]",1,1.9073486328125e-06,False,False,False,False,0.0,0.0,0.9047619047619048,0.8946830034255981,False,False
topic-1280,agricultural economy,agricultural economics,wordnet_direct,,[],0,3.62396240234375e-05,False,False,False,False,0.0,0.0,0.0,0.1248673573136329,False,False
topic-1280,agricultural economy,agricultural economics,embedding_wordnet,agriculture,"[""agriculture"", ""agricultural"", ""economy"", ""agribusiness"", ""farmer's market""]",5,0.0156469345092773,False,False,False,False,0.0,0.0,0.7058823529411764,0.7925886511802673,False,False
topic-1280,agricultural economy,agricultural economics,llm_zero_shot,Farm-based economy,"[""Farm-based economy"", ""Rural economy"", ""Agricultural sector"", ""Country economy"", ""Food-based economy""]",5,0.6490778923034668,False,False,False,False,0.0,0.0,0.7804878048780488,0.7650142312049866,False,False
topic-1280,agricultural economy,agricultural economics,llm_expansion,economy,"[""economy"", ""agriculture"", ""agricultural"", ""rurality"", ""rural""]",5,0.8673579692840576,False,False,False,False,0.0,0.0,0.7058823529411764,0.7925885915756226,False,False
topic-1280,agricultural economy,agricultural economics,llm_rerank,agricultural industry,"[""agricultural industry"", ""farm-based economy"", ""rural economy"", ""peasant economy"", ""agronomic economy""]",5,1.0076277256011963,False,False,False,False,0.0,0.0,0.6976744186046511,0.7902804613113403,False,False
topic-1280,agricultural economy,agricultural economics,hybrid_fusion,agrarian economy,"[""agrarian economy"", ""farming-based economy"", ""farm-based economy"", ""farm-to-market economy"", ""agro-economy""]",5,3.061931133270264,False,False,False,False,0.0,0.0,0.631578947368421,0.7309942245483398,False,False
topic-1280,agricultural economy,agricultural economics,mas_base,agricultural,"[""agricultural"", ""agriculture"", ""farm-based economy"", ""rural economy"", ""agricultural agent""]",5,1.034898042678833,False,False,False,False,0.0,0.0,0.75,0.7925886511802673,False,False
topic-1280,agricultural economy,agricultural economics,mas_llm_ranker,agriculture,"[""agriculture"", ""agricultural"", ""economy"", ""farmland"", ""rural economy""]",5,3.843519926071167,False,False,False,False,0.0,0.0,0.7058823529411764,0.7925885915756226,False,False
topic-1280,agricultural economy,agricultural economics,mas_safe_hybrid,agriculture,"[""agriculture"", ""agricultural"", ""farm-based economy"", ""rural economy"", ""economy""]",5,4.046534299850464,False,False,False,False,0.0,0.0,0.7058823529411764,0.7925886511802673,False,False
topic-7782,aggression,hostility,same_term,aggression,"[""aggression""]",1,1.6689300537109375e-06,False,False,False,False,0.0,0.0,0.2105263157894736,0.6816224455833435,False,False
topic-7782,aggression,hostility,wordnet_direct,aggressiveness,"[""aggressiveness"", ""hostility""]",2,0.0001311302185058,False,True,True,True,0.2,0.5,1.0,1.0000001192092896,True,True
topic-7782,aggression,hostility,embedding_wordnet,aggressiveness,"[""aggressiveness"", ""aggressive"", ""violence"", ""violent"", ""hostility""]",5,0.0156662464141845,False,True,False,True,0.2,0.2,1.0,0.9999997615814208,False,True
topic-7782,aggression,hostility,llm_zero_shot,Hostility,"[""Hostility"", ""Aggressiveness"", ""Belligerence"", ""Vigorish"", ""Impulsiveness""]",5,0.6463510990142822,True,True,True,True,0.2,1.0,1.0,0.9999997615814208,True,True
topic-7782,aggression,hostility,llm_expansion,conflict,"[""conflict"", ""assertiveness"", ""hostility"", ""intensity"", ""belligerence""]",5,0.8310163021087646,False,True,True,True,0.2,0.3333333333333333,1.0,0.9999997615814208,True,True
topic-7782,aggression,hostility,llm_rerank,aggressiveness,"[""aggressiveness"", ""hostility"", ""dominance"", ""intimidation"", ""provocation""]",5,0.9288690090179444,False,True,True,True,0.2,0.5,1.0,0.9999997615814208,True,True
topic-7782,aggression,hostility,hybrid_fusion,aggressiveness,"[""aggressiveness"", ""hostility"", ""Confrontationalism"", ""Dominance"", ""Intimidation""]",5,2.7332003116607666,False,True,True,True,0.2,0.5,1.0,0.9999997615814208,True,True
topic-7782,aggression,hostility,mas_base,aggressiveness,"[""aggressiveness"", ""aggressive"", ""aggressively"", ""violence"", ""violent""]",5,0.9277396202087402,False,False,False,False,0.0,0.0,0.3809523809523809,0.6340457797050476,False,False
topic-7782,aggression,hostility,mas_llm_ranker,aggressiveness,"[""aggressiveness"", ""hostility"", ""violence"", ""violent"", ""bullying""]",5,2.945808172225952,False,True,True,True,0.2,0.5,1.0,0.9999997615814208,True,True
topic-7782,aggression,hostility,mas_safe_hybrid,aggressiveness,"[""aggressiveness"", ""violence"", ""aggressive"", ""violent"", ""hostility""]",5,2.975283145904541,False,True,False,True,0.2,0.2,1.0,0.9999997615814208,False,True
topic-5124,alcohol addiction,alcohol dependence,same_term,alcohol addiction,"[""alcohol addiction""]",1,1.9073486328125e-06,False,False,False,False,0.0,0.0,0.6285714285714286,0.8469732999801636,False,False
topic-5124,alcohol addiction,alcohol dependence,wordnet_direct,alcoholism,"[""alcoholism"", ""inebriation"", ""drunkenness""]",3,8.559226989746094e-05,False,False,False,False,0.0,0.0,0.5,0.7019223570823669,False,False
topic-5124,alcohol addiction,alcohol dependence,embedding_wordnet,alcohol abuse,"[""alcohol abuse"", ""alcoholism abuse"", ""addiction"", ""alcoholism"", ""alcoholic abuse""]",5,0.0179615020751953,False,False,False,False,0.0,0.0,0.5806451612903225,0.7629175186157227,False,False
topic-5124,alcohol addiction,alcohol dependence,llm_zero_shot,Alcohol dependence,"[""Alcohol dependence"", ""Intoxication disorder"", ""Alcoholic disease"", ""Substance abuse"", ""Binge drinking disorder""]",5,0.6693398952484131,True,True,True,True,0.2,1.0,1.0,1.000000238418579,True,True
topic-5124,alcohol addiction,alcohol dependence,llm_expansion,alcoholism,"[""alcoholism"", ""alcoholic"", ""alcoholism abuse"", ""alcohol abuse"", ""alcoholic abuse""]",5,0.9165561199188232,False,False,False,False,0.0,0.0,0.5925925925925926,0.7629175186157227,False,False
topic-5124,alcohol addiction,alcohol dependence,llm_rerank,alcohol dependence,"[""alcohol dependence"", ""alcohol abuse"", ""alcohol use disorder"", ""alcoholism"", ""alcoholic disorder""]",5,1.0233018398284912,True,True,True,True,0.2,1.0,1.0,1.0000001192092896,True,True
topic-5124,alcohol addiction,alcohol dependence,hybrid_fusion,alcoholism,"[""alcoholism"", ""alcoholic dependence"", ""chronic alcohol consumption disorder"", ""alcoholic habituation"", ""behavioral dependence on alcohol""]",5,3.1260111331939697,False,False,False,False,0.0,0.0,0.9473684210526316,0.9395235776901244,False,False
topic-5124,alcohol addiction,alcohol dependence,mas_base,alcohol dependence,"[""alcohol dependence"", ""alcohol abuse"", ""addiction"", ""alcoholic"", ""alcoholism abuse""]",5,1.0089192390441897,True,True,True,True,0.2,1.0,1.0,1.0000001192092896,True,True
topic-5124,alcohol addiction,alcohol dependence,mas_llm_ranker,alcoholism,"[""alcoholism"", ""addiction"", ""alcohol abuse"", ""substance abuse"", ""alcoholic""]",5,3.617772340774536,False,False,False,False,0.0,0.0,0.5925925925925926,0.7629175186157227,False,False
topic-5124,alcohol addiction,alcohol dependence,mas_safe_hybrid,alcoholism,"[""alcoholism"", ""alcohol dependence"", ""alcohol abuse"", ""addiction"", ""alcoholism abuse""]",5,3.7370293140411377,False,True,True,True,0.2,0.5,1.0,1.0000001192092896,True,True
topic-2500,general econometrics,economic statistics,same_term,general econometrics,"[""general econometrics""]",1,1.6689300537109375e-06,False,False,False,False,0.0,0.0,0.5128205128205128,0.6937490701675415,False,False
topic-2500,general econometrics,economic statistics,wordnet_direct,,[],0,3.0040740966796875e-05,False,False,False,False,0.0,0.0,0.0,0.0093994354829192,False,False
topic-2500,general econometrics,economic statistics,embedding_wordnet,econometrics,"[""econometrics"", ""econometric"", ""econometrician"", ""macroeconomics"", ""economic theory""]",5,0.0162394046783447,False,False,False,False,0.0,0.0,0.6451612903225806,0.7386291027069092,False,False
topic-2500,general econometrics,economic statistics,llm_zero_shot,Econometric Analysis,"[""Econometric Analysis"", ""Applied Econometrics"", ""Statistical Economics"", ""Economic Modeling"", ""Quantitative Economics""]",5,0.6645703315734863,False,False,False,False,0.0,0.0,0.6666666666666667,0.7994452118873596,False,False
topic-2500,general econometrics,economic statistics,llm_expansion,econometric,"[""econometric"", ""econometrics"", ""econometrician"", ""economics"", ""economic""]",5,0.9277467727661132,False,False,False,False,0.0,0.0,0.6451612903225806,0.7386291027069092,False,False
topic-2500,general econometrics,economic statistics,llm_rerank,Applied Econometrics,"[""Applied Econometrics"", ""Econometric Methods"", ""Econometric Theory"", ""Economic Modeling"", ""Econophysics""]",5,1.0824625492095947,False,False,False,False,0.0,0.0,0.5806451612903225,0.7044644355773926,False,False
topic-2500,general econometrics,economic statistics,hybrid_fusion,Applied Econometrics,"[""Applied Econometrics"", ""Econometric Theory"", ""Econometric Methodology"", ""Empirical Economics"", ""Statistical Analysis of Economic Data""]",5,3.201192617416382,False,False,False,False,0.0,0.0,0.5405405405405406,0.8356932997703552,False,False
topic-2500,general econometrics,economic statistics,mas_base,econometrics,"[""econometrics"", ""econometric"", ""Applied Econometrics"", ""econometrician"", ""Econometric Theory""]",5,1.016075611114502,False,False,False,False,0.0,0.0,0.6451612903225806,0.7386291027069092,False,False
topic-2500,general econometrics,economic statistics,mas_llm_ranker,econometrics,"[""econometrics"", ""economic theory"", ""microeconomics"", ""macroeconomics"", ""Applied Econometrics""]",5,5.158336400985718,False,False,False,False,0.0,0.0,0.6451612903225806,0.7386291027069092,False,False
topic-2500,general econometrics,economic statistics,mas_safe_hybrid,econometrics,"[""econometrics"", ""Applied Econometrics"", ""econometric"", ""econometrician"", ""Econometric Theory""]",5,2.267207860946656,False,False,False,False,0.0,0.0,0.6451612903225806,0.7386291027069092,False,False
topic-2501,alliances and joint ventures,strategic partnerships,same_term,alliances and joint ventures,"[""alliances and joint ventures""]",1,1.6689300537109375e-06,False,False,False,False,0.0,0.0,0.36,0.7198052406311035,False,False
topic-2501,alliances and joint ventures,strategic partnerships,wordnet_direct,,[],0,3.147125244140625e-05,False,False,False,False,0.0,0.0,0.0,0.2028903067111969,False,False
topic-2501,alliances and joint ventures,strategic partnerships,embedding_wordnet,joint venture,"[""joint venture"", ""partnership"", ""alliance"", ""joint-stock company"", ""merger agreement""]",5,0.0177309513092041,False,False,False,False,0.0,0.0,0.6666666666666667,0.7969455122947693,False,False
